poiID,poiCat,poiLon,poiLat
4726,UNK,116.15,40.33
4727,UNK,116.19,40.29
4728,UNK,116.21,40.29
4729,UNK,116.22,40.28
4730,UNK,116.32,40.21
4731,UNK,116.31,40.21
4732,UNK,116.34,40.2
4733,UNK,116.36,40.21
4734,UNK,116.51,39.93
4735,UNK,116.69,40.16
4736,UNK,116.66,40.16
4737,UNK,116.66,40.15
4738,UNK,116.7,40.17
4739,UNK,116.61,40.11
4740,UNK,116.51,39.95
4741,UNK,116.95,40.4
4742,UNK,116.99,40.44
4743,UNK,116.69,40.18
4744,UNK,116.49,40.08
4745,UNK,116.5,40.07
4746,UNK,116.53,39.86
4747,UNK,116.42,39.76
4748,UNK,116.43,39.77
4749,UNK,116.44,39.77
4750,UNK,116.45,39.77
4751,UNK,116.46,39.77
4752,UNK,116.46,39.78
4753,UNK,115.76,40.33
4754,UNK,115.76,40.34
4755,UNK,115.76,40.35
4756,UNK,115.75,40.35
4757,UNK,115.7,40.31
4758,UNK,115.86,40.36
4759,UNK,115.88,40.37
4760,UNK,116.0,40.34
4761,UNK,115.99,40.34
4762,UNK,115.95,40.35
4763,UNK,116.53,39.99
4764,UNK,116.52,39.99
4765,UNK,116.32,40.18
4766,UNK,117.16,40.47
4767,UNK,117.05,40.39
4768,UNK,116.43,39.78
4769,UNK,116.41,39.79
4770,UNK,116.53,40.03
4771,UNK,116.33,40.12
4772,UNK,116.44,39.76
4773,UNK,116.16,39.76
4774,UNK,116.17,40.3
4775,UNK,116.17,40.29
4776,UNK,116.16,40.29
4777,UNK,116.16,40.3
4778,UNK,116.15,40.3
4779,UNK,116.39,40.22
4780,UNK,116.6,40.09
4781,UNK,116.59,40.1
4782,UNK,116.59,40.15
4783,UNK,116.71,40.22
4784,UNK,116.94,40.21
4785,UNK,116.95,40.12
4786,UNK,116.91,40.03
4787,UNK,116.87,39.93
4788,UNK,116.87,39.81
4789,UNK,116.88,39.68
4790,UNK,116.4,40.24
4791,UNK,117.2,40.43
4792,UNK,116.93,40.38
4793,UNK,116.62,40.28
4794,UNK,116.66,40.4
4795,UNK,116.72,40.01
4796,UNK,116.74,40.0
